2017-09-16 11:14:32,797 [1] INFO  Topshelf.HostFactory - Configuration Result:
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:14:56,017 [QuartzTest_Worker-10] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:14:57,000 [QuartzTest_Worker-7] INFO  StudyQuartzNet.QuartzJobs.TestJob - HelloJob:运行11:14:57
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:14:57,000 [QuartzTest_Worker-1] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:14:57
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:14:57,002 [QuartzTest_Worker-1] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:14:57,029 [QuartzTest_Worker-1] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:14:58,000 [QuartzTest_Worker-8] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:14:58
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:14:58,000 [QuartzTest_Worker-8] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:14:58,393 [QuartzTest_Worker-8] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:14:59,000 [QuartzTest_Worker-9] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:14:59
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:14:59,008 [QuartzTest_Worker-9] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:14:59,197 [QuartzTest_Worker-9] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:00,000 [QuartzTest_Worker-6] INFO  StudyQuartzNet.QuartzJobs.TestJob - showJob:运行11:15:00
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:00,000 [QuartzTest_Worker-10] INFO  StudyQuartzNet.QuartzJobs.UpdateCityJob - 时间：2017/9/16 11:15:00
 StudyQuartzNet.QuartzJobs.UpdateCityJobname2017-09-16 11:15:00,000 [QuartzTest_Worker-2] INFO  StudyQuartzNet.QuartzJobs.TestJob - HelloJob:运行11:15:00
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:00,000 [QuartzTest_Worker-4] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:00
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:00,195 [QuartzTest_Worker-4] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:00,195 [QuartzTest_Worker-10] INFO  StudyQuartzNet.QuartzJobs.UpdateCityJob - 开始更新2017/9/16 11:15:00
 StudyQuartzNet.QuartzJobs.UpdateCityJobname2017-09-16 11:15:00,495 [QuartzTest_Worker-4] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:01,000 [QuartzTest_Worker-7] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:01
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:01,001 [QuartzTest_Worker-7] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:01,140 [QuartzTest_Worker-7] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:02,000 [QuartzTest_Worker-1] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:02
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:02,000 [QuartzTest_Worker-1] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:02,032 [QuartzTest_Worker-1] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:03,000 [QuartzTest_Worker-9] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:03
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:03,002 [QuartzTest_Worker-9] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:03,001 [QuartzTest_Worker-8] INFO  StudyQuartzNet.QuartzJobs.TestJob - HelloJob:运行11:15:03
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:03,110 [QuartzTest_Worker-9] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:04,035 [QuartzTest_Worker-6] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:04
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:04,036 [QuartzTest_Worker-6] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:04,045 [QuartzTest_Worker-6] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:05,000 [QuartzTest_Worker-2] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:05
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:05,000 [QuartzTest_Worker-2] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:05,003 [QuartzTest_Worker-2] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:05,814 [QuartzTest_Worker-5] INFO  StudyQuartzNet.QuartzJobs.UpdateCityJob - 更新完成2017/9/16 11:15:05
 StudyQuartzNet.QuartzJobs.UpdateCityJobname2017-09-16 11:15:06,003 [QuartzTest_Worker-4] INFO  StudyQuartzNet.QuartzJobs.TestJob - HelloJob:运行11:15:06
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:06,004 [QuartzTest_Worker-7] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:06
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:06,006 [QuartzTest_Worker-7] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:06,046 [QuartzTest_Worker-7] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:07,004 [QuartzTest_Worker-1] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:07
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:07,005 [QuartzTest_Worker-1] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:07,040 [QuartzTest_Worker-1] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:08,005 [QuartzTest_Worker-8] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:08
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:08,006 [QuartzTest_Worker-8] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:08,124 [QuartzTest_Worker-8] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:09,025 [QuartzTest_Worker-9] INFO  StudyQuartzNet.QuartzJobs.TestJob - HelloJob:运行11:15:09
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:09,025 [QuartzTest_Worker-6] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:09
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:09,026 [QuartzTest_Worker-6] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:09,100 [QuartzTest_Worker-6] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:10,025 [QuartzTest_Worker-5] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:10
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:10,026 [QuartzTest_Worker-5] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:10,027 [QuartzTest_Worker-4] INFO  StudyQuartzNet.QuartzJobs.UpdateCityJob - 时间：2017/9/16 11:15:10
 StudyQuartzNet.QuartzJobs.UpdateCityJobname2017-09-16 11:15:10,028 [QuartzTest_Worker-4] INFO  StudyQuartzNet.QuartzJobs.UpdateCityJob - 开始更新2017/9/16 11:15:10
 StudyQuartzNet.QuartzJobs.UpdateCityJobname2017-09-16 11:15:10,025 [QuartzTest_Worker-2] INFO  StudyQuartzNet.QuartzJobs.TestJob - showJob:运行11:15:10
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:10,034 [QuartzTest_Worker-5] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:11,001 [QuartzTest_Worker-7] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:11
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:11,002 [QuartzTest_Worker-7] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:11,036 [QuartzTest_Worker-7] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:12,000 [QuartzTest_Worker-1] INFO  StudyQuartzNet.QuartzJobs.TestJob - HelloJob:运行11:15:12
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:12,000 [QuartzTest_Worker-8] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:12
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:12,005 [QuartzTest_Worker-8] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:12,008 [QuartzTest_Worker-8] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:13,001 [QuartzTest_Worker-9] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:13
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:13,002 [QuartzTest_Worker-9] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:13,008 [QuartzTest_Worker-9] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:14,000 [QuartzTest_Worker-6] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:14
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:14,001 [QuartzTest_Worker-6] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:14,196 [QuartzTest_Worker-6] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:15,000 [QuartzTest_Worker-2] INFO  StudyQuartzNet.QuartzJobs.TestJob - HelloJob:运行11:15:15
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:15,000 [QuartzTest_Worker-5] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:15
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:15,002 [QuartzTest_Worker-5] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:15,005 [QuartzTest_Worker-5] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:16,000 [QuartzTest_Worker-7] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:16
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:16,001 [QuartzTest_Worker-7] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:16,068 [QuartzTest_Worker-7] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:17,000 [QuartzTest_Worker-1] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:17
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:17,002 [QuartzTest_Worker-1] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:17,005 [QuartzTest_Worker-1] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:18,000 [QuartzTest_Worker-8] INFO  StudyQuartzNet.QuartzJobs.TestJob - HelloJob:运行11:15:18
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:18,000 [QuartzTest_Worker-9] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:18
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:18,004 [QuartzTest_Worker-9] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:18,009 [QuartzTest_Worker-9] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-09-16 11:15:19,000 [QuartzTest_Worker-6] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行11:15:19
